id;title;description;vendor;published;cvss_score;severity;attack_vector;cwe_category;cwe_explanation;source
CVE-2023-39948;CVE-2023-39948;"eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.10.0 and 2.6.5, the `BadParamException` thrown by Fast CDR is not caught in Fast DDS. This can remotely crash any Fast DDS process. Versions 2.10.0 and 2.6.5 contain a patch for this issue.
";Fast DDS;11/08/2023 14:15;75;HIGH;;CWE-248;This vulnerability arises from improper handling of an exception (`BadParamException`) in Fast DDS, potentially allowing an attacker to cause a denial-of-service (DoS) by remotely triggering a crash. This aligns with CWE-248, which deals with unchecked return values/exceptions, leading to program control flaws.;Vulners
DEBIANCVE:CVE-2023-39947;CVE-2023-39947;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6, even after the fix at commit 3492270, malformed `PID_PROPERTY_LIST` parameters cause heap overflow at a different program counter. This can remotely crash any Fast-DDS process. Versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6 contain a patch for this issue.;Fast DDS;11/08/2023 14:15;82;HIGH;;CWE-122;This vulnerability is a classic heap-based buffer overflow, where accepting a malformed 'PID_PROPERTY_LIST' parameter without proper size checks allows an attacker to write beyond the allocated buffer on the heap. This can lead to corruption of program data and potential arbitrary code execution.;Vulners
DEBIANCVE:CVE-2023-39948;CVE-2023-39948;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.10.0 and 2.6.5, the `BadParamException` thrown by Fast CDR is not caught in Fast DDS. This can remotely crash any Fast DDS process. Versions 2.10.0 and 2.6.5 contain a patch for this issue.;Fast DDS;11/08/2023 14:15;75;HIGH;;CWE-248;This vulnerability falls under CWE-248: Uncaught Exception. The description states that a specific exception ('BadParamException') thrown by a component (Fast CDR) is not handled within the Fast DDS system. This lack of exception handling can lead to a crash, making it a denial-of-service vulnerability.;Vulners
PRION:CVE-2023-39946;Heap overflow;Prior to versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6, heap can be overflowed by providing a PID_PROPERTY_LIST parameter that contains a CDR string with length larger than the size of actual content. In `eprosima::fastdds::dds::ParameterPropertyList_t::push_back_helper`, `memcpy` is called to first copy the octet'ized length and then to copy the data into `properties_.data`...;Fast DDS;11/08/2023 14:15;50;;;CWE-1024;This vulnerability involves a heap-based buffer overflow in the 'ParameterPropertyList_t::push_back_helper' function. By providing a crafted PID_PROPERTY_LIST parameter with a larger length value than the actual content, an attacker can trigger a memcpy that writes beyond the allocated buffer on the heap.;Vulners
PRION:CVE-2023-39948;Information disclosure;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.10.0 and 2.6.5, the `BadParamException` thrown by Fast CDR is not caught in Fast DDS. This can remotely crash any Fast DDS process. Versions 2.10.0 and 2.6.5 contain a patch for this issue.;Fast DDS;11/08/2023 14:15;50;;;CWE-754;This vulnerability falls under CWE-754, 'Critical Function Implemented With Low-Level Language'.  The issue arises because an uncaught exception in the Fast CDR component, which is likely implemented in C++ (a low-level language), can lead to a crash in the Fast DDS process. This highlights the risk of handling exceptions improperly in low-level languages, where they may not have the same safeguards as higher-level languages.;Vulners
PRION:CVE-2023-39945;Information disclosure;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.11.0, 2.10.2, 2.9.2, and 2.6.5, a data submessage sent to PDP port raises unhandled `BadParamException` in fastcdr, which in turn crashes fastdds. Versions 2.11.0, 2.10.2, 2.9.2, and 2.6.5 contain a patch for this issue.;Fast DDS;11/08/2023 14:15;50;;;CWE-20;This vulnerability describes an instance of 'Improper Input Validation,' as the software does not properly validate the data submessage received on the PDP port, leading to an unhandled exception.;Vulners
PRION:CVE-2023-39949;Design/Logic Flaw;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.9.1 and 2.6.5, improper validation of sequence numbers may lead to remotely reachable assertion failure. This can remotely crash any Fast-DDS process. Versions 2.9.1 and 2.6.5 contain a patch for this issue.;Fast DDS;11/08/2023 14:15;50;;;CWE-20;CWE-20 (Improper Input Validation) occurs when software does not validate or incorrectly validates input data, in this case, sequence numbers, before using it in a way that could disrupt service or lead to crashes.;Vulners
PRION:CVE-2023-39534;Information disclosure;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.10.0, 2.9.2, and 2.6.5, a malformed GAP submessage can trigger assertion failure, crashing FastDDS. Version 2.10.0, 2.9.2, and 2.6.5 contain a patch for this issue.;Fast DDS;11/08/2023 14:15;50;;;CWE-617;This vulnerability is a type of denial of service, specifically caused by an assertion failure. CWE-617 deals with situations where software fails to properly handle exceptions or errors during its execution, potentially leading to crashes or unexpected behavior.;Vulners
PRION:CVE-2023-39947;Design/Logic Flaw;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6, even after the fix at commit 3492270, malformed `PID_PROPERTY_LIST` parameters cause heap overflow at a different program counter. This can remotely crash any Fast-DDS process. Versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6 contain a patch for this issue.;Fast DDS;11/08/2023 14:15;50;;;CWE-122;This vulnerability relates to a heap-based buffer overflow. This occurs when data copied into a buffer, allocated in the heap memory, exceeds the buffer's capacity, potentially leading to arbitrary code execution.;Vulners
VULNRICHMENT:CVE-2023-39949;CVE-2023-39949 Improper validation of sequence numbers leading to remotely reachable assertion failure;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.9.1 and 2.6.5, improper validation of sequence numbers may lead to remotely reachable assertion failure. This can remotely crash any Fast-DDS process. Versions 2.9.1 and 2.6.5 contain a patch for this issue.;Fast DDS;11/08/2023 13:55;75;HIGH;;CWE-682;This vulnerability stems from improper validation of sequence numbers, which falls under 'Incorrect Calculation' as it involves a failure to properly process or validate numerical data. This could allow an attacker to send maliciously crafted sequence numbers, triggering an assertion failure and crashing the Fast DDS process.;Vulners
CVELIST:CVE-2023-39949;CVE-2023-39949 Improper validation of sequence numbers leading to remotely reachable assertion failure;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.9.1 and 2.6.5, improper validation of sequence numbers may lead to remotely reachable assertion failure. This can remotely crash any Fast-DDS process. Versions 2.9.1 and 2.6.5 contain a patch for this issue.;Fast DDS;11/08/2023 13:55;75;HIGH;;CWE-682;CWE-682: Incorrect Calculation. The software calculates a value that can be used to directly access memory or another resource, but it uses an incorrect formula or method, potentially leading to an out-of-bounds error.;Vulners
VULNRICHMENT:CVE-2023-39948;CVE-2023-39948 Uncaught fastcdr exception (Unexpected CDR type received) crashing fastdds;"eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.10.0 and 2.6.5, the `BadParamException` thrown by Fast CDR is not caught in Fast DDS. This can remotely crash any Fast DDS process. Versions 2.10.0 and 2.6.5 contain a patch for this issue.
";Fast DDS;11/08/2023 13:51;75;HIGH;;CWE-754;This vulnerability describes an instance where an exception, 'BadParamException', is thrown but not handled ('not caught').  Unhandled exceptions can lead to unexpected program termination (crash) and potentially allow remote code execution.;Vulners
CVELIST:CVE-2023-39948;CVE-2023-39948 Uncaught fastcdr exception (Unexpected CDR type received) crashing fastdds;"eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.10.0 and 2.6.5, the `BadParamException` thrown by Fast CDR is not caught in Fast DDS. This can remotely crash any Fast DDS process. Versions 2.10.0 and 2.6.5 contain a patch for this issue.
";Fast DDS;11/08/2023 13:51;75;HIGH;;CWE-754;This vulnerability stems from improper exception handling where a 'BadParamException' in Fast CDR is not caught within Fast DDS. This lack of exception handling allows for potential denial-of-service attacks as an uncaught exception can lead to process termination.;Vulners
VULNRICHMENT:CVE-2023-39947;CVE-2023-39947 Another heap overflow in push_back_helper;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6, even after the fix at commit 3492270, malformed `PID_PROPERTY_LIST` parameters cause heap overflow at a different program counter. This can remotely crash any Fast-DDS process. Versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6 contain a patch for this issue.;Fast DDS;11/08/2023 13:43;82;HIGH;;CWE-122;This vulnerability involves a heap overflow, which occurs when data is written outside the allocated memory space on the heap.  This is often caused by improper bounds checking when handling data, such as the 'PID_PROPERTY_LIST' parameters in this case.;Vulners
CVELIST:CVE-2023-39947;CVE-2023-39947 Another heap overflow in push_back_helper;eprosima Fast DDS is a C++ implementation of the Data Distribution Service standard of the Object Management Group. Prior to versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6, even after the fix at commit 3492270, malformed `PID_PROPERTY_LIST` parameters cause heap overflow at a different program counter. This can remotely crash any Fast-DDS process. Versions 2.11.1, 2.10.2, 2.9.2, and 2.6.6 contain a patch for this issue.;Fast DDS;11/08/2023 13:43;82;HIGH;;CWE-122;This vulnerability involves a heap overflow, meaning a program writes data beyond the allocated memory space of the heap. This is often due to mishandling the size of data being written, as indicated by the 'malformed parameters' causing the overflow.;Vulners
